gsis_id,display_name,position,fantasy_ppg,n_games,replacement_ppg,vor,boom_prob,bust_prob,ex_value
00-0033857,JuJu Smith-Schuster,WR,4.323529411764706,17,12.479999999999999,-8.156470588235294,0.09658594188839123,0.9034140581116088,-7.975661705020226
00-0039376,Spencer Rattler,QB,13.348888888888888,9,21.520000000000003,-8.171111111111115,0.45465828512067585,0.5453417148793241,-6.703474166741573
00-0040194,Jackson Hawes,TE,4.6692307692307695,13,12.847058823529412,-8.177828054298644,,,
00-0039739,Roman Wilson,WR,4.288888888888889,9,12.479999999999999,-8.191111111111109,0.22257776288039244,0.7774222371196076,-7.774445538999014
00-0038794,Jaleel McLaughlin,RB,3.9250000000000003,8,12.129411764705884,-8.204411764705883,0.2747250785827915,0.7252749214172085,-7.7045737246726045
00-0036550,Rashod Bateman,WR,4.261538461538462,13,12.479999999999999,-8.218461538461536,0.1555009877558366,0.8444990122441633,-7.92736368938261
00-0036898,Davis Mills,QB,13.266666666666666,6,21.520000000000003,-8.253333333333337,0.4660505892314672,0.5339494107685328,-6.748922031294161
00-0036893,Najee Harris,RB,3.866666666666667,3,12.129411764705884,-8.262745098039217,0.28278266661171514,0.7172173333882849,-7.748246987550961
00-0036427,Tyler Johnson,WR,4.188888888888889,9,12.479999999999999,-8.29111111111111,0.14931305604853967,0.8506869439514604,-8.011597070188245
00-0039794,Braelon Allen,RB,3.825,4,12.129411764705884,-8.304411764705883,0.25098570428225037,0.7490142957177497,-7.847765421561765
00-0032775,Demarcus Robinson,WR,4.1571428571428575,14,12.479999999999999,-8.322857142857142,0.08036166315152164,0.9196383368484784,-8.172420109437494
00-0038679,Tyrell Shavers,WR,4.136363636363637,11,12.479999999999999,-8.343636363636362,0.23495741730848013,0.7650425826915199,-7.903796078434887
00-0040676,Cam Ward,QB,13.156470588235294,17,21.520000000000003,-8.36352941176471,0.36559613067141133,0.6344038693285887,-7.183385101957393
00-0035359,David Sills,WR,4.091666666666667,12,12.479999999999999,-8.388333333333332,0.110190879469206,0.889809120530794,-8.182056006966977
00-0040078,Brashard Smith,RB,3.7235294117647055,17,12.129411764705884,-8.405882352941179,0.3194692509261206,0.6805307490738794,-7.824636239344419
00-0032464,Kalif Raymond,WR,4.053333333333333,15,12.479999999999999,-8.426666666666666,0.08249439595109008,0.9175056040489099,-8.272237157446225
00-0037746,Brian Robinson,RB,3.6764705882352944,17,12.129411764705884,-8.452941176470588,0.2600591616786719,0.7399408383213282,-7.979786478192864
00-0040138,Jaylin Noel,WR,4.023529411764706,17,12.479999999999999,-8.456470588235293,0.2867448524757878,0.7132551475242122,-7.919684224400618
00-0031236,Brandin Cooks,WR,3.992307692307693,13,12.479999999999999,-8.487692307692306,0.06396562126221733,0.9360343787377827,-8.367948664689436
00-0033375,Tim Patrick,WR,3.976923076923077,13,12.479999999999999,-8.503076923076922,0.07468959690822849,0.9253104030917715,-8.363257997664718
00-0038839,Mitchell Tinsley,WR,3.95,8,12.479999999999999,-8.529999999999998,0.17810045265064992,0.8218995473493501,-8.196595952637981
00-0039359,Cade Stover,TE,4.316666666666666,6,12.847058823529412,-8.530392156862746,,,
00-0032211,Tyler Lockett,WR,3.9470588235294115,17,12.479999999999999,-8.532941176470587,0.0667176303029523,0.9332823696970477,-8.40804577254346
00-0030564,DeAndre Hopkins,WR,3.9411764705882355,17,12.479999999999999,-8.538823529411763,0.045481748828215096,0.9545182511717849,-8.453681695605345
00-0038555,Tank Bigsby,RB,3.5866666666666664,15,12.129411764705884,-8.542745098039218,0.2739483745509611,0.7260516254490389,-8.044320202459145
00-0039041,Elijah Higgins,TE,4.3,17,12.847058823529412,-8.547058823529412,,,
00-0038440,Zavier Scott,RB,3.563636363636364,11,12.129411764705884,-8.56577540106952,0.2757645297744156,0.7242354702255844,-8.064046171309363
00-0036422,Adam Trautman,TE,4.269230769230769,13,12.847058823529412,-8.577828054298642,,,
00-0036849,Tutu Atwell,WR,3.9,8,12.479999999999999,-8.579999999999998,0.17306476232232065,0.8269352376776793,-8.256022764932615
00-0032398,Chris Moore,WR,3.8600000000000003,10,12.479999999999999,-8.619999999999997,0.0782781323759137,0.9217218676240863,-8.473463336192287
00-0037666,Jalen Tolbert,WR,3.858333333333333,12,12.479999999999999,-8.621666666666666,0.1948927288872686,0.8051072711127314,-8.256827478189699
00-0029604,Kirk Cousins,QB,12.854,10,21.520000000000003,-8.666000000000004,0.3198595068255949,0.6801404931744051,-7.633493511966984
00-0037805,Jeremy Ruckert,TE,4.171428571428572,14,12.847058823529412,-8.675630252100841,,,
00-0036328,Antonio Gibson,RB,3.44,5,12.129411764705884,-8.689411764705884,0.21049093669252128,0.7895090633074787,-8.306442078123549
00-0039875,Ray Davis,RB,3.4176470588235297,17,12.129411764705884,-8.711764705882354,0.290496540917654,0.709503459082346,-8.18323188173041
00-0040187,Mitchell Evans,TE,4.121428571428572,14,12.847058823529412,-8.72563025210084,,,
00-0036959,Michael Bandy,WR,3.75,4,12.479999999999999,-8.729999999999999,0.1448945063848108,0.8551054936151892,-8.458757484047633
00-0037267,Jerome Ford,RB,3.353846153846154,13,12.129411764705884,-8.77556561085973,0.2985409642926474,0.7014590357073526,-8.232396668179048
00-0040782,Isaiah Bond,WR,3.646666666666667,15,12.479999999999999,-8.833333333333332,0.3246558445788118,0.6753441554211882,-8.225577592281796
00-0037742,Treylon Burks,WR,3.625,8,12.479999999999999,-8.854999999999999,0.18520716577120203,0.814792834228798,-8.508292185676309
00-0034272,Marquez Valdes-Scantling,WR,3.5555555555555554,9,12.479999999999999,-8.924444444444443,0.09899904688938295,0.901000953110617,-8.739118228667518
00-0040522,Xavier Restrepo,WR,3.55,2,12.479999999999999,-8.93,0.31492738613715404,0.685072613862846,-8.340455933151247
00-0040198,Ollie Gordon II,RB,3.182352941176471,17,12.129411764705884,-8.947058823529414,0.26375790616572,0.73624209383428,-8.467174586017313
00-0033282,Curtis Samuel,WR,3.516666666666667,6,12.479999999999999,-8.963333333333331,0.08322697757532978,0.9167730224246702,-8.807532431312314
00-0040131,Kyle Williams,WR,3.5142857142857147,14,12.479999999999999,-8.965714285714284,0.26164028767099584,0.7383597123290042,-8.47592366719418
00-0032688,Robbie Chosen,WR,3.4333333333333336,3,12.479999999999999,-9.046666666666665,0.08529949367720281,0.9147005063227972,-8.886986014502941
00-0033357,Taysom Hill,TE,3.790769230769231,13,12.847058823529412,-9.056289592760182,,,
00-0039912,Ben Sinnott,TE,3.7666666666666666,9,12.847058823529412,-9.080392156862747,,,
00-0028118,Tyrod Taylor,QB,12.410000000000002,6,21.520000000000003,-9.110000000000001,0.43161355273438484,0.5683864472656152,-7.716751451773407
00-0037741,Jahan Dotson,WR,3.3466666666666667,15,12.479999999999999,-9.133333333333333,0.20188895753391978,0.7981110424660802,-8.755397204829835
00-0033591,Noah Brown,WR,3.325,4,12.479999999999999,-9.154999999999998,0.10385857925228781,0.8961414207477122,-8.960576739639714
00-0037276,Ty Chandler,RB,2.9333333333333336,3,12.129411764705884,-9.19607843137255,0.2935545756687623,0.7064454243312377,-8.661981782817561
00-0037282,James Mitchell,TE,3.6500000000000004,2,12.847058823529412,-9.197058823529412,,,
00-0032104,Ameer Abdullah,RB,2.9153846153846152,13,12.129411764705884,-9.214027149321268,0.1815295130001271,0.8184704869998729,-8.883750217727508
00-0039451,Isaiah Williams,WR,3.246666666666667,15,12.479999999999999,-9.23333333333333,0.27711781636819943,0.7228821836318006,-8.714568781092062
00-0035291,Trayveon Williams,RB,2.85,6,12.129411764705884,-9.279411764705884,0.253236329938248,0.7467636700617519,-8.818670606765295
00-0036980,Elijah Moore,WR,3.1777777777777776,9,12.479999999999999,-9.302222222222222,0.16135482090421593,0.8386451790957841,-9.00016599748953
00-0036637,Noah Gray,TE,3.521428571428572,14,12.847058823529412,-9.32563025210084,,,
00-0038720,Julian Hill,TE,3.5,11,12.847058823529412,-9.347058823529412,,,
00-0034270,Tyler Conklin,TE,3.466666666666667,6,12.847058823529412,-9.380392156862746,,,
00-0033455,Anthony Firkser,TE,3.46,5,12.847058823529412,-9.387058823529411,,,
00-0039394,Casey Washington,WR,3.0800000000000005,5,12.479999999999999,-9.399999999999999,0.2811990539683971,0.7188009460316029,-8.87359537097116
00-0034365,Ian Thomas,TE,3.433333333333333,9,12.847058823529412,-9.413725490196079,,,
00-0040739,Elijah Arroyo,TE,3.4153846153846152,13,12.847058823529412,-9.431674208144797,,,
00-0035298,Scott Miller,WR,3.04,5,12.479999999999999,-9.439999999999998,0.1328504963796073,0.8671495036203927,-9.191303870777373
00-0040024,Darius Cooper,WR,3.0333333333333337,6,12.479999999999999,-9.446666666666665,0.3228525335311699,0.6771474664688302,-8.842286723896315
00-0040729,Jack Bech,WR,3.0285714285714285,14,12.479999999999999,-9.45142857142857,0.3222871290461528,0.6777128709538471,-8.848107065854173
00-0038359,Xavier Smith,WR,3.0187500000000003,16,12.479999999999999,-9.461249999999998,0.2628253886127505,0.7371746113872495,-8.969240872516929
00-0033217,Mo Alie-Cox,TE,3.3818181818181823,11,12.847058823529412,-9.46524064171123,,,
00-0038738,Hunter Luepke,RB,2.642857142857143,14,12.129411764705884,-9.486554621848741,0.2939805957274845,0.7060194042725155,-8.951682867386912
00-0038783,Nate Adkins,TE,3.3000000000000003,6,12.847058823529412,-9.547058823529412,,,
00-0035631,Drew Sample,TE,3.283333333333333,12,12.847058823529412,-9.563725490196079,,,
00-0036628,John Bates,TE,3.28,10,12.847058823529412,-9.567058823529413,,,
00-0034159,Will Dissly,TE,3.2750000000000004,8,12.847058823529412,-9.572058823529412,,,
00-0039757,Terrell Jennings,RB,2.5333333333333337,6,12.129411764705884,-9.59607843137255,0.2659913187611277,0.7340086812388723,-9.112130696708922
00-0040218,Jimmy Horn Jr.,WR,2.87,10,12.479999999999999,-9.61,0.317603324501762,0.682396675498238,-9.015446576532701
00-0030035,Adam Thielen,WR,2.8285714285714287,14,12.479999999999999,-9.65142857142857,0.06044659885917996,0.9395534011408201,-9.538272538364184
00-0038046,Charlie Kolar,TE,3.1692307692307695,13,12.847058823529412,-9.677828054298644,,,
00-0031687,Raheem Mostert,RB,2.45,12,12.129411764705884,-9.679411764705883,0.20661441178822268,0.7933855882117773,-9.303495073140605
00-0040363,Keleki Latu,TE,3.1666666666666665,3,12.847058823529412,-9.680392156862746,,,
00-0040556,Corey Kiner,RB,2.325,4,12.129411764705884,-9.804411764705883,0.34861052035456486,0.6513894796454351,-9.170145682672548
00-0036414,Cam Akers,RB,2.295,4,12.129411764705884,-9.834411764705884,0.19206505733009502,0.807934942669905,-9.4849663398106
00-0037086,Grant Calcaterra,TE,3.011111111111111,9,12.847058823529412,-9.835947712418301,,,
00-0039920,Malachi Corley,WR,2.6333333333333333,12,12.479999999999999,-9.846666666666666,0.27540958853095315,0.7245904114690469,-9.331099916936722
00-0040164,Jaylin Lane,WR,2.6133333333333337,15,12.479999999999999,-9.866666666666665,0.3184352282031898,0.6815647717968102,-9.270555919470294
00-0039379,Jamari Thrash,WR,2.5875,8,12.479999999999999,-9.892499999999998,0.2812326984046262,0.7187673015953737,-9.366032388586538
00-0037085,Tyler Badie,RB,2.2125,16,12.129411764705884,-9.916911764705883,0.29296061576636484,0.7070393842336351,-9.38389577378508
00-0034521,Allen Lazard,WR,2.5555555555555554,9,12.479999999999999,-9.924444444444443,0.09721790681867264,0.9027820931813274,-9.742452522879889
00-0039623,Mason Tipton,WR,2.5500000000000003,8,12.479999999999999,-9.929999999999998,0.2720768194317569,0.7279231805682431,-9.42067219402375
00-0040590,Konata Mumpfield,WR,2.52,10,12.479999999999999,-9.959999999999999,0.27549544925056424,0.7245045507494358,-9.444272519002944
00-0038589,Josh Whyle,TE,2.85,6,12.847058823529412,-9.997058823529413,,,
00-0037306,John FitzPatrick,TE,2.8363636363636364,11,12.847058823529412,-10.010695187165776,,,
00-0034860,Dante Pettis,WR,2.4625000000000004,8,12.479999999999999,-10.017499999999998,0.12509950111135157,0.8749004988886484,-9.783313733919549
00-0037348,Tanner Conner,TE,2.825,8,12.847058823529412,-10.022058823529413,,,
00-0036360,Clyde Edwards-Helaire,RB,2.0999999999999996,2,12.129411764705884,-10.029411764705884,0.2554022694904414,0.7445977305095586,-9.564729870862392
00-0034419,Braxton Berrios,WR,2.4250000000000003,4,12.479999999999999,-10.054999999999998,0.113260357002946,0.886739642997054,-9.842976611690483
00-0039751,Jordan Whittington,WR,2.4200000000000004,15,12.479999999999999,-10.059999999999999,0.2805459551450323,0.7194540448549678,-9.534817971968499
00-0035645,Gunner Olszewski,WR,2.3637500000000005,16,12.479999999999999,-10.116249999999997,0.12200095152935908,0.8779990484706409,-9.887864218737038
00-0040547,Nate Carter,RB,2.0000000000000004,2,12.129411764705884,-10.129411764705884,,,
00-0039884,Tahj Washington,WR,2.3499999999999996,2,12.479999999999999,-10.129999999999999,0.2788977867818821,0.721102213218118,-9.607903343144315
00-0036887,Luke Farrell,TE,2.6923076923076925,13,12.847058823529412,-10.154751131221719,,,
00-0034407,Ray-Ray McCloud,WR,2.316666666666667,6,12.479999999999999,-10.163333333333332,0.11498795450844983,0.8850120454915502,-9.948075882493514
00-0040172,Jordan Watkins,WR,2.3000000000000003,2,12.479999999999999,-10.179999999999998,0.32024088784463023,0.6797591121553698,-9.58050905795485
00-0038685,Chris Brooks,RB,1.9235294117647062,17,12.129411764705884,-10.205882352941178,0.3159642447575631,0.684035755242437,-9.631013288802858
00-0040179,DJ Giddens,RB,1.9200000000000004,5,12.129411764705884,-10.209411764705884,0.3424621087110245,0.6575378912889756,-9.58633217515106
00-0038040,Zamir White,RB,1.92,5,12.129411764705884,-10.209411764705884,0.2915994898350568,0.7084005101649432,-9.678872222317748
00-0035891,Cody White,WR,2.25,8,12.479999999999999,-10.229999999999999,,,
00-0037475,Stone Smartt,TE,2.6166666666666667,6,12.847058823529412,-10.230392156862745,,,
00-0037524,Tay Martin,WR,2.1500000000000004,2,12.479999999999999,-10.329999999999998,0.2245019852439376,0.7754980147560624,-9.909732283623347
00-0040581,Dont'e Thornton Jr.,WR,2.1363636363636362,11,12.479999999999999,-10.343636363636362,0.30965045985859785,0.6903495401414022,-9.763970702781068
00-0038809,Ben Sims,TE,2.5,3,12.847058823529412,-10.347058823529412,,,
00-0040009,Savion Williams,WR,2.1250000000000004,12,12.479999999999999,-10.354999999999999,0.28982019211375115,0.7101798078862489,-9.812456600363056
00-0038465,Malik Heath,WR,2.085714285714286,7,12.479999999999999,-10.394285714285713,0.26070022612867333,0.7392997738713267,-9.906254890972837
00-0036133,James Proche,WR,2.0833333333333335,6,12.479999999999999,-10.396666666666665,0.1561897085123743,0.8438102914876258,-10.1042795323315
00-0038547,Luke Schoonmaker,TE,2.442857142857143,14,12.847058823529412,-10.40420168067227,,,
00-0033854,Dare Ogunbowale,RB,1.7214285714285715,14,12.129411764705884,-10.407983193277312,0.19998611139085212,0.8000138886091479,-10.044126109435014
00-0040563,Efton Chism III,WR,2.0625,8,12.479999999999999,-10.417499999999999,0.33574394414645853,0.6642560558535415,-9.788987336557827
00-0036429,Charlie Woerner,TE,2.4,7,12.847058823529412,-10.447058823529412,,,
00-0034386,Justin Watson,WR,2.0,3,12.479999999999999,-10.479999999999999,0.11859267377400527,0.8814073262259947,-10.25799451469506
00-0038840,Brycen Tremayne,WR,2.0,15,12.479999999999999,-10.479999999999999,0.24967210050553307,0.7503278994944669,-10.012613827853642
00-0034981,Foster Moreau,TE,2.3428571428571425,7,12.847058823529412,-10.50420168067227,,,
00-0039796,Rasheen Ali,RB,1.6133333333333333,15,12.129411764705884,-10.51607843137255,0.303453538388679,0.696546461611321,-9.963971493586559
00-0039521,Xavier Weaver,WR,1.9571428571428573,7,12.479999999999999,-10.522857142857141,0.2741210808631643,0.7258789191368358,-10.009702479481298
00-0040238,LeQuint Allen Jr.,RB,1.55,16,12.129411764705884,-10.579411764705883,0.3517618104535237,0.6482381895464763,-9.9394121883925
00-0037539,Lucas Krull,TE,2.25,2,12.847058823529412,-10.597058823529412,,,
00-0036265,AJ Dillon,RB,1.5166666666666668,6,12.129411764705884,-10.612745098039216,0.2721295177222225,0.7278704822777775,-10.117629451971666
00-0038953,Dylan Drummond,WR,1.8666666666666665,6,12.479999999999999,-10.613333333333332,0.234092007997896,0.765907992002104,-10.17511309436127
00-0037091,Bo Melton,WR,1.8615384615384618,13,12.479999999999999,-10.618461538461537,0.19506632414046912,0.8049336758595309,-10.25329737967058
00-0039299,George Holani,RB,1.48,10,12.129411764705884,-10.649411764705883,0.288230574947904,0.7117694250520961,-10.125001665697726
00-0036741,Jack Stoll,TE,2.177777777777778,9,12.847058823529412,-10.669281045751635,,,
00-0039458,Brenden Bates,TE,2.16,5,12.847058823529412,-10.687058823529412,,,
00-0039746,Will Shipley,RB,1.3928571428571428,14,12.129411764705884,-10.736554621848741,0.3265028361711324,0.6734971638288676,-10.142511520509146
00-0039737,Tip Reiman,TE,2.1,3,12.847058823529412,-10.747058823529413,,,
00-0033246,Johnny Mundt,TE,2.0500000000000003,12,12.847058823529412,-10.797058823529412,,,
00-0037015,Sal Cannella,TE,2.05,2,12.847058823529412,-10.797058823529412,,,
00-0036906,Khalil Herbert,RB,1.32,5,12.129411764705884,-10.809411764705883,0.27952973345816134,0.7204702665418387,-10.300832079067005
00-0035021,Ashton Dulin,WR,1.6666666666666667,12,12.479999999999999,-10.813333333333333,0.14290151614935373,0.8570984838506462,-10.545821695101742
00-0039754,Devin Culp,TE,2.025,4,12.847058823529412,-10.822058823529412,,,
00-0038640,Jalen Brooks,WR,1.6200000000000003,5,12.479999999999999,-10.859999999999998,0.24820098845648766,0.7517990115435124,-10.395367749609452
00-0040184,KeAndre Lambert-Smith,WR,1.61,10,12.479999999999999,-10.87,0.27279676568269207,0.7272032343173079,-10.359324454642
00-0034418,Cedrick Wilson Jr.,WR,1.5666666666666667,6,12.479999999999999,-10.913333333333332,0.11362742087610692,0.8863725791238931,-10.70062280145326
00-0036182,Nick Westbrook-Ikhine,WR,1.5307692307692307,13,12.479999999999999,-10.949230769230768,0.1543911491229835,0.8456088508770165,-10.660210538072542
00-0040234,Quinn Ewers,QB,10.545,4,21.520000000000003,-10.975000000000003,0.5389021474141119,0.4610978525858881,-9.23542386814725
00-0036590,Quintin Morris,TE,1.8636363636363635,11,12.847058823529412,-10.983422459893049,,,
00-0039631,Cam Grandy,TE,1.85,2,12.847058823529412,-10.997058823529413,,,
00-0036332,Josiah Deguara,TE,1.8,7,12.847058823529412,-11.047058823529412,,,
00-0038397,Evan Hull,RB,1.0666666666666667,6,12.129411764705884,-11.062745098039217,0.30991750508975513,0.6900824949102449,-10.498877543190622
00-0038938,Jalin Hyatt,WR,1.4166666666666667,6,12.479999999999999,-11.063333333333333,0.23025147750631506,0.769748522493685,-10.63230256744151
00-0039530,Brevyn Spann-Ford,TE,1.78125,16,12.847058823529412,-11.065808823529412,,,
00-0039603,British Brooks,RB,0.9750000000000001,8,12.129411764705884,-11.154411764705884,0.32992750016699873,0.6700724998330012,-10.554137789402045
00-0036630,Tylan Wallace,WR,1.3181818181818181,11,12.479999999999999,-11.16181818181818,0.16005123629573081,0.8399487637042692,-10.862202267472572
00-0034487,Trent Sherfield,WR,1.275,4,12.479999999999999,-11.204999999999998,0.1115455850751886,0.8884544149248114,-10.996186664739245
00-0036841,Austin Trammell,WR,1.2666666666666668,6,12.479999999999999,-11.213333333333331,0.17727543430275958,0.8227245656972404,-10.881473720318565
00-0038824,Ryan Miller,WR,1.2666666666666666,9,12.479999999999999,-11.213333333333331,0.2155116493778745,0.7844883506221255,-10.80989552569795
00-0035544,Tom Kennedy,WR,1.2666666666666666,6,12.479999999999999,-11.213333333333331,0.13867172696481833,0.8613282730351817,-10.953739860455192
00-0037617,Hassan Haskins,RB,0.9090909090909091,11,12.129411764705884,-11.220320855614975,0.2909949936469671,0.7090050063530329,-10.69088114070317
00-0036497,Tim Jones,WR,1.25,2,12.479999999999999,-11.229999999999999,0.2016656812450256,0.7983343187549744,-10.852481844709311
00-0040142,Kaleb Johnson,RB,0.8800000000000001,10,12.129411764705884,-11.249411764705883,0.3363225092760549,0.6636774907239451,-10.637502634593625
00-0040646,Jalen Royals,WR,1.2,2,12.479999999999999,-11.28,0.2936999826583192,0.7063000173416808,-10.730193632463626
00-0037340,Zaire Mitchell-Paden,TE,1.5666666666666667,3,12.847058823529412,-11.280392156862746,,,
00-0040644,Trevor Etienne,RB,0.8058823529411765,17,12.129411764705884,-11.323529411764707,0.3467120992711409,0.6532879007288591,-10.692717339384918
00-0036176,Mason Kinsey,WR,1.1333333333333335,6,12.479999999999999,-11.346666666666666,0.16761975501131385,0.8323802449886861,-11.032882485285487
00-0040432,Beaux Collins,WR,1.125,4,12.479999999999999,-11.354999999999999,0.30240830514136946,0.6975916948586305,-10.788891652775355
00-0037557,Ronnie Rivers,RB,0.7666666666666667,6,12.129411764705884,-11.362745098039216,0.29910935210381373,0.7008906478961863,-10.818542023887984
00-0040259,Gage Larvadain,WR,1.1076923076923078,13,12.479999999999999,-11.372307692307691,0.3065887929921818,0.6934112070078182,-10.798373471826327
00-0037258,Dameon Pierce,RB,0.72,5,12.129411764705884,-11.409411764705883,0.289541378910887,0.7104586210891131,-10.882616773546252
00-0036862,Ben Skowronek,WR,1.05625,16,12.479999999999999,-11.423749999999998,0.17840749016913376,0.8215925098308663,-11.08977117840338
00-0039589,Kameron Johnson,WR,1.0411764705882351,17,12.479999999999999,-11.438823529411764,0.263434810206624,0.736565189793376,-10.945673564704963
00-0040582,Arian Smith,WR,1.0384615384615385,13,12.479999999999999,-11.44153846153846,0.30196928951092356,0.6980307104890764,-10.876251951574012
00-0039648,David Martin-Robinson,TE,1.3636363636363635,11,12.847058823529412,-11.483422459893049,,,
00-0037292,Andrew Ogletree,TE,1.3363636363636364,11,12.847058823529412,-11.510695187165776,,,
00-0036620,Dee Eskridge,WR,0.9272727272727272,11,12.479999999999999,-11.552727272727271,0.18594897067407903,0.814051029325921,-11.204630799625395
00-0040429,Josh Williams,RB,0.55,2,12.129411764705884,-11.579411764705883,0.3358202003542359,0.6641797996457641,-10.9684165413555
00-0039650,Bryce Oliver,WR,0.9,2,12.479999999999999,-11.579999999999998,0.27824994123864694,0.721750058761353,-11.059116110001252
00-0033589,David Moore,WR,0.9,3,12.479999999999999,-11.579999999999998,0.09625716154942486,0.9037428384505751,-11.399806593579475
00-0037487,Deven Thompkins,WR,0.8857142857142859,7,12.479999999999999,-11.594285714285713,0.2140719686795822,0.7859280313204178,-11.193542988917535
00-0040208,Tahj Brooks,RB,0.5333333333333333,12,12.129411764705884,-11.59607843137255,0.3362952880525072,0.6637047119474928,-10.984218827874665
00-0038090,Skyy Moore,WR,0.8705882352941177,17,12.479999999999999,-11.60941176470588,0.223941245228081,0.776058754771919,-11.190193753638914
00-0037120,Tyler Goodson,RB,0.52,10,12.129411764705884,-11.609411764705884,0.28859418078009264,0.7114058192199073,-11.084340116968928
00-0033576,Eric Saubert,TE,1.2333333333333334,9,12.847058823529412,-11.613725490196078,,,
00-0037654,Tucker Fisk,TE,1.225,4,12.847058823529412,-11.622058823529413,,,
00-0035628,D'Ernest Johnson,RB,0.5,5,12.129411764705884,-11.629411764705884,0.2433046075756892,0.7566953924243108,-11.186740499275526
00-0037093,Dareke Young,WR,0.85,8,12.479999999999999,-11.629999999999999,0.23392553211456923,0.7660744678854308,-11.192091403881525
00-0034798,Durham Smythe,TE,1.2142857142857142,7,12.847058823529412,-11.632773109243699,,,
00-0036876,Kylen Granson,TE,1.2083333333333333,12,12.847058823529412,-11.638725490196078,,,
00-0036842,Kene Nwangwu,RB,0.49000000000000005,10,12.129411764705884,-11.639411764705883,0.2789033386709886,0.7210966613290114,-11.131971749112138
00-0038752,Jake Bobo,WR,0.8,5,12.479999999999999,-11.679999999999998,0.2496331686558203,0.7503668313441797,-11.212686708276303
00-0036187,Reggie Gilliam,RB,0.43636363636363634,11,12.129411764705884,-11.693048128342248,0.26460879397658743,0.7353912060234126,-11.21161577553661
00-0036425,DeeJay Dallas,RB,0.42000000000000004,5,12.129411764705884,-11.709411764705884,0.281093816096391,0.718906183903609,-11.197986368714037
00-0033376,Patrick Ricard,RB,0.42000000000000004,5,12.129411764705884,-11.709411764705884,0.23743438763214456,0.7625656123678555,-11.277420846502222
00-0029263,Russell Wilson,QB,9.806666666666667,6,21.520000000000003,-11.713333333333336,0.6517883482578929,0.3482116517421071,-9.609360545156857
00-0034854,KhaDarel Hodge,WR,0.7625,8,12.479999999999999,-11.7175,0.10855130960059481,0.8914486903994052,-11.514291948427687
00-0033869,Mitchell Trubisky,QB,9.78,4,21.520000000000003,-11.740000000000004,0.6816844419557299,0.31831555804427014,-9.539522621366908
00-0035876,Andre Baccellia,WR,0.7,4,12.479999999999999,-11.78,0.1469676786926459,0.8530323213073541,-11.504876505487367
00-0039062,Jonathan Mingo,WR,0.7,5,12.479999999999999,-11.78,0.23510739837500086,0.7648926016249992,-11.339878950241998
00-0039407,Dylan Laube,RB,0.33529411764705885,17,12.129411764705884,-11.794117647058824,0.31154878634003835,0.6884512136599616,-11.22728211991192
00-0037132,Britain Covey,WR,0.6666666666666666,6,12.479999999999999,-11.813333333333333,0.20360471564385993,0.79639528435614,-11.432185305648026
00-0038458,Owen Wright,RB,0.30000000000000004,2,12.129411764705884,-11.829411764705883,0.2999978762941984,0.7000021237058016,-11.283592099189438
00-0037745,Velus Jones Jr.,WR,0.64,5,12.479999999999999,-11.839999999999998,,,
00-0039021,Roschon Johnson,RB,0.2833333333333334,6,12.129411764705884,-11.84607843137255,0.332993553098573,0.667006446901427,-11.240226043293793
00-0037594,Julius Chestnut,RB,0.25,16,12.129411764705884,-11.879411764705884,0.2934313517243404,0.7065686482756597,-11.34553931124507
00-0039824,Jared Wiley,TE,0.95,2,12.847058823529412,-11.897058823529413,,,
00-0037755,Jelani Woods,TE,0.95,2,12.847058823529412,-11.897058823529413,,,
00-0034073,Ross Dwelley,TE,0.925,4,12.847058823529412,-11.922058823529412,,,
00-0040205,Kalel Mullings,RB,0.17500000000000002,4,12.129411764705884,-11.954411764705883,0.33307835288945037,0.6669216471105497,-11.34840509088996
00-0040154,Tai Felton,WR,0.4583333333333333,12,12.479999999999999,-12.021666666666665,0.3139355341548888,0.6860644658451112,-11.433979346728712
00-0038896,Jacob Saylors,RB,0.1,11,12.129411764705884,-12.029411764705884,0.3172688888258764,0.6827311111741237,-11.452169015800921
00-0038496,Xavier Gipson,WR,0.43333333333333335,6,12.479999999999999,-12.046666666666665,0.2270672191230516,0.7729327808769484,-11.621596832468313
00-0033757,Robert Tonyan,TE,0.8,2,12.847058823529412,-12.047058823529412,,,
00-0035567,Craig Reynolds,RB,0.08,5,12.129411764705884,-12.049411764705884,0.2383772451115817,0.7616227548884182,-11.615705400511693
00-0026300,Josh Johnson,QB,9.46,3,21.520000000000003,-12.060000000000002,0.6180677836779079,0.38193221632209207,-10.064877194287716
00-0039364,Sione Vaki,RB,0.05,8,12.129411764705884,-12.079411764705883,0.3249719994591619,0.6750280005408381,-11.48815388568989
00-0036232,Harrison Bryant,TE,0.74,5,12.847058823529412,-12.107058823529412,,,
00-0040509,Ben Yurosek,TE,0.7333333333333334,6,12.847058823529412,-12.113725490196078,,,
00-0036569,Gary Brightwell,RB,0.0,2,12.129411764705884,-12.129411764705884,,,
00-0039363,Isaac Guerendo,RB,0.0,7,12.129411764705884,-12.129411764705884,,,
00-0038488,Brady Russell,RB,0.0,10,12.129411764705884,-12.129411764705884,,,
00-0040649,Robbie Ouzts,RB,0.0,4,12.129411764705884,-12.129411764705884,,,
00-0034681,Chase Edmonds,RB,0.0,3,12.129411764705884,-12.129411764705884,,,
